id_product;id_supplier;id_manufacturer;id_category_default;id_shop_default;id_tax_rules_group;on_sale;online_only;ean13;isbn;upc;mpn;ecotax;quantity;minimal_quantity;low_stock_threshold;low_stock_alert;price;wholesale_price;unity;unit_price_ratio;additional_shipping_cost;reference;supplier_reference;location;width;height;depth;weight;out_of_stock;additional_delivery_times;quantity_discount;customizable;uploadable_files;text_fields;active;redirect_type;id_type_redirected;available_for_order;available_date;show_condition;condition;show_price;indexed;visibility;cache_is_pack;cache_has_attachments;is_virtual;cache_default_attribute;date_add;date_upd;advanced_stock_management;pack_stock_type;state;product_type
1259790048;0;0;2;1;53;0;1;2525977900484;;;;0.000000;0;1;;0;2.777300;0.000000;;0.000000;0.000000;259790048;;;0.000000;205.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2023-09-20 18:24:14";"2024-04-22 16:25:51";0;3;1;
1368900816;0;0;705;1;53;0;0;8019920351514;;;;0.000000;0;2;;0;5.092500;0.000000;;0.000000;0.000000;368931400816;;;0.000000;205.000000;0.000000;0.000000;2;1;0;0;0;0;0;404;0;1;0000-00-00;0;new;1;0;both;0;0;0;0;"2024-04-25 12:21:08";"2024-04-25 12:21:08";0;3;1;
1750594535;0;1601;2;1;53;0;0;8423533172808;;;;0.000000;0;1;;0;1.578500;0.000000;;0.000000;0.000000;750594535;;;0.000000;205.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-01-18 19:50:39";"2024-04-25 12:21:11";0;3;1;
1999990029;0;0;2;1;0;0;0;8427561001529;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;016002000003;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990030;0;0;2;1;0;0;0;8427561001543;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;016002000050;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990031;0;0;2;1;0;0;0;8427561001567;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;016002000051;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990032;0;0;2;1;0;0;0;8427561001581;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;016002000052;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990033;0;0;2;1;0;0;0;8426878210310;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;105600003;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990034;0;0;2;1;0;0;0;8426878211027;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;105600010;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990035;0;0;2;1;0;0;0;8426878210624;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;105600006;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990036;0;0;2;1;0;0;0;8426878210822;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;105600008;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990037;0;0;2;1;0;0;0;8426878210211;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;105600002;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990038;0;0;2;1;0;0;0;8426878212512;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;105600025;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990039;0;0;2;1;0;0;0;8426878111440;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;105600014;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990040;0;0;2;1;0;0;0;8426878210525;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;105600005;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990041;0;0;2;1;0;0;0;8426878211225;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;105600012;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990042;0;0;2;1;0;0;0;8426878111648;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;105600016;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990043;0;0;2;1;0;0;0;8426878210921;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;105600009;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990044;0;0;2;1;0;0;0;8426878210723;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;105600007;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990045;0;0;2;1;0;0;0;8426878210426;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;105600004;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990046;0;0;2;1;0;0;0;4006209150146;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;119500150100;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990047;0;0;2;1;0;0;0;4006209150153;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;119500150106;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990048;0;0;2;1;0;0;0;4006209150184;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;119500150105;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990049;0;0;2;1;0;0;0;4006209601495;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;119500150102;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990050;0;0;2;1;0;0;0;4006209601501;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;119500150104;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990051;0;0;2;1;0;0;0;8413159030903;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;119500150115;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990052;0;0;2;1;0;0;0;8423533215109;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;119500150111;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990053;0;0;2;1;0;0;0;4006209601525;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;119500150103;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990054;0;0;2;1;0;0;0;4006209601518;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;119500150101;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990055;0;0;2;1;0;0;0;4006209969588;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;119500150110;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990056;0;0;2;1;0;0;0;8413159150212;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;119500150519;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990057;0;0;2;1;0;0;0;4006209150191;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;119500150120;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990058;0;0;2;1;0;0;0;8435199275793;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;203027579;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990059;0;0;2;1;0;0;0;8435199275786;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;203027578;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990060;0;0;2;1;0;0;0;8435199272891;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;203027289;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990061;0;0;2;1;0;0;0;8422680052100;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;105994;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990062;0;0;2;1;0;0;0;8422680052094;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;105993;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990063;0;0;2;1;0;0;0;8422680052131;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;105997;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990064;0;0;2;1;0;0;0;8422680052124;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;105996;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990065;0;0;2;1;0;0;0;8422680052117;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;105995;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990066;0;0;2;1;0;0;0;8422680053596;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;087368;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990067;0;0;2;1;0;0;0;8422680099327;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;109812;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990068;0;0;2;1;0;0;0;8422680099303;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;109814;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990069;0;0;2;1;0;0;0;8422680099310;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;109813;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990070;0;0;2;1;0;0;0;8422680048530;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;079247;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990071;0;0;2;1;0;0;0;8424448301680;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;042400030168;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990072;0;0;2;1;0;0;0;8424448301697;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;042400030169;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990073;0;0;2;1;0;0;0;8424448184849;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;042400018484;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990074;0;0;2;1;0;0;0;8424448301703;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;042400030170;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990075;0;0;2;1;0;0;0;8424448184818;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;042400018481;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990076;0;0;2;1;0;0;0;8424448184863;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;042400018486;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990077;0;0;2;1;0;0;0;8424448301659;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;042400030165;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990078;0;0;2;1;0;0;0;8424448301642;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;042400030164;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990079;0;0;2;1;0;0;0;8424448184801;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;042400018480;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990080;0;0;2;1;0;0;0;8424448301635;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;042400030163;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990081;0;0;2;1;0;0;0;8424448301673;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;042400030167;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990082;0;0;2;1;0;0;0;8424448301710;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;042400030171;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990083;0;0;2;1;0;0;0;8424448301666;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;042400030166;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990084;0;0;2;1;0;0;0;8424448184832;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;042400018483;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990085;0;0;2;1;0;0;0;8424448184870;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;042400018487;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990086;0;0;2;1;0;0;0;8424448301727;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;042400030172;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990087;0;0;2;1;0;0;0;8424448184894;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;042400018489;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990088;0;0;2;1;0;0;0;8424448301628;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;042400030162;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990089;0;0;2;1;0;0;0;8424448184900;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;042400018490;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990090;0;0;2;1;0;0;0;8424448184924;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;042400018492;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990091;0;0;2;1;0;0;0;8424448301604;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;042400030160;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990092;0;0;2;1;0;0;0;8424448301611;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;042400030161;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990093;0;0;2;1;0;0;0;8424448184931;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;042400018493;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990094;0;0;2;1;0;0;0;8430961391022;;;;0.000000;0;12;;0;0.000000;0.000000;;0.000000;0.000000;214200860003;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990095;0;0;2;1;0;0;0;8430961391046;;;;0.000000;0;12;;0;0.000000;0.000000;;0.000000;0.000000;214200860004;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990096;0;0;2;1;0;0;0;8430961391060;;;;0.000000;0;12;;0;0.000000;0.000000;;0.000000;0.000000;214200860005;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990097;0;0;2;1;0;0;0;8430961391084;;;;0.000000;0;12;;0;0.000000;0.000000;;0.000000;0.000000;214200860006;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990098;0;0;2;1;0;0;0;8430961391008;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;214200860034;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990099;0;0;2;1;0;0;0;8411586180451;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;081272;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990100;0;0;2;1;0;0;0;8420713656936;;;;0.000000;0;12;;0;0.000000;0.000000;;0.000000;0.000000;006100590503;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990101;0;0;2;1;0;0;0;8420713655076;;;;0.000000;0;10;;0;0.000000;0.000000;;0.000000;0.000000;006100590504;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990102;0;0;2;1;0;0;0;8420713644476;;;;0.000000;0;8;;0;0.000000;0.000000;;0.000000;0.000000;006100590505;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990103;0;0;2;1;0;0;0;8420713645176;;;;0.000000;0;6;;0;0.000000;0.000000;;0.000000;0.000000;006100590502;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990104;0;0;2;1;0;0;0;8429113133863;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;101162;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990105;0;0;2;1;0;0;0;8429113133870;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;101163;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
1999990106;0;0;2;1;0;0;0;8429113133887;;;;0.000000;0;1;;0;0.000000;0.000000;;0.000000;0.000000;101164;;;0.000000;0.000000;0.000000;0.000000;2;1;0;0;0;0;1;404;0;1;0000-00-00;0;new;1;1;both;0;0;0;0;"2024-02-27 16:21:38";"2024-04-22 16:25:51";0;3;1;
