id_image;id_product;position;cover
2989376;1114656;3;
2989377;1114656;4;
2989378;1114656;5;
2989532;1198930001;2;
2989533;1198930001;3;
2989534;1198930001;4;
2989535;1198930001;5;
2989536;1198930001;6;
2989572;1006047588;2;
2989573;1006047588;3;
2989574;1006047588;4;
2989575;1006047588;5;
2989672;1112076;2;
2989673;1112076;3;
2989674;1112076;4;
2989675;1112076;5;
2989676;1112076;6;
2989677;1112076;7;
2989678;1112076;8;
2989679;1112076;9;
2989680;1112076;10;
2989681;1112076;11;
2989682;1112076;12;
2989683;1112076;13;
2989684;1112076;14;
2989685;1112076;15;
2989686;1112076;16;
2989687;1112076;17;
2989688;1112076;18;
2989969;1142615500;2;
2989970;1142615500;3;
2990047;1204600028;2;
2990048;1204600028;3;
2990249;1142601050;2;
2990250;1142601050;3;
2990251;1142601050;4;
2990252;1142601050;5;
2990331;1118892;2;
2990332;1118892;3;
2990333;1118892;4;
2990342;1000380003;1;1
2990343;1000300668;1;1
2990347;1000302000;1;1
2990348;1000300460;1;1
2990349;1006042549;1;1
2990371;1000300700;1;1
2990373;1000300777;1;1
2990386;1000300650;1;1
2990391;1000351528;1;1
2990394;1000300218;1;1
2990397;1001341190;3;
2990401;1001450024;1;1
2990408;1001450470;1;1
2990415;1000351473;1;1
2990416;1000351473;2;
2990421;1000351518;1;1
2990425;1000302224;1;1
2990429;1000300137;1;1
2990430;1000300137;2;
2990434;1000301393;1;1
2990435;1000301038;1;1
2990440;1000351521;1;1
2990450;1000350038;1;1
2990451;1000350078;1;1
2990454;1000300588;1;1
2990464;1000390022;1;1
2990465;1000590002;1;1
2990470;1000630555;1;1
2990472;1000630567;1;1
2990475;1000630901;1;1
2990478;1000850463;1;1
2990483;1001450016;1;1
2990484;1001450043;1;1
2990488;1001450070;1;1
2990489;1001450070;2;
2990490;1001450070;3;
2990491;1001450070;4;
2990494;1001450081;1;1
2990495;1001450127;1;1
2990496;1001450127;2;
2990497;1001450133;1;1
2990508;1001451084;1;1
2990509;1001451084;2;
2990510;1001451084;3;
2990511;1001451084;4;
2990516;1001407661;4;
2990518;1001490003;1;1
2990542;1003780859;2;1
2990544;1003780859;4;
2990553;1004440504;1;1
2990556;1004440517;1;1
2990562;1004710117;1;1
2990570;1005257;1;1
2990573;1005264;1;1
2990577;1005330120;1;1
2990589;1005610030;1;1
2990598;1000380003;2;
2990599;1000380003;3;
2990600;1000380003;4;
2990601;1000380003;5;
2990602;1000380003;6;
2990603;1000300668;2;
2990604;1000300668;3;
2990605;1000300668;4;
2990606;1000300668;5;
2990620;1000302000;2;
2990621;1000302000;3;
2990622;1000300460;2;
2990623;1000300460;3;
2990624;1006042549;2;
2990625;1006042549;3;
2990626;1006042549;4;
2990627;1006042549;5;
2990628;1006042549;6;
2990629;1006042549;7;
2990630;1006042549;8;
2990631;1006042549;9;
2990632;1006042549;10;
2990633;1006042549;11;
2990634;1006042549;12;
2990635;1006042549;13;
2990636;1006042549;14;
2990637;1006042549;15;
2990638;1006042549;16;
2990647;1001450092;3;1
2990648;1001450092;4;
2990690;1002250119;2;1
2990722;1001300980;4;1
2990733;1001300525;4;
2990735;1001300525;6;1
2990749;1000300700;2;
2990750;1000300700;3;
2990751;1000300700;4;
2990753;1000300733;3;1
2990757;1000300777;2;
2990758;1000300777;3;
2990759;1000300777;4;
2990760;1000300777;5;
2990763;1000300740;2;1
2990769;1000300791;4;1
2990816;1000351472;1;1
2990823;1000300650;2;
2990824;1000300650;3;
2990825;1000300650;4;
2990849;1000351528;2;
2990850;1000351528;3;
2990851;1000351528;4;
2990852;1000351528;5;
2990853;1000351528;6;
2990858;1000351556;2;1
2990860;1000300218;2;
2990861;1000300218;3;
2990862;1000300218;4;
2990863;1000300218;5;
2990864;1001341190;4;1
2990865;1001341190;5;
2990869;1001341190;9;
2990888;1001450024;2;
2990889;1001450024;3;
2990909;1001450162;2;1
2990911;1001450470;2;
2990912;1001450470;3;
2990913;1001450470;4;
2990914;1001450470;5;
2990917;1000300310;2;1
2990921;1004710015;4;1
2990931;1004710024;8;1
2990935;1000302570;5;1
2990950;1000351473;3;
2990951;1000351473;4;
2990952;1000351473;5;
2990953;1000351473;6;
2990954;1000351473;7;
2990955;1000351473;8;
2990956;1000351473;9;
2990957;1000351473;10;
2990959;1000302587;3;1
2990965;1000300933;1;1
2990971;1000351518;2;
2990972;1000351518;3;
2990973;1000351518;4;
2990974;1000351518;5;
2990976;1000300254;3;1
2990980;1000350063;2;1
2990989;1000300190;6;1
2990990;1000302224;2;
2990991;1000302224;3;
2990992;1000302224;4;
2990993;1000302224;5;
2990994;1000302224;6;
2990995;1000302224;7;
2990996;1000302224;8;
2990997;1000302224;9;
2991005;1000350003;3;1
2991015;1000301403;2;1
2991020;1000301403;7;
2991021;1000300137;3;
2991022;1000300137;4;
2991023;1000300137;5;
2991024;1000300137;6;
2991025;1000300137;7;
2991026;1000300137;8;
2991028;1000300500;2;1
2991044;1000301393;2;
2991045;1000301393;3;
2991046;1000301393;4;
2991047;1000301393;5;
2991048;1000301393;6;
2991049;1000301393;7;
2991054;1014724;1;1
2991076;1013660535;5;
2991083;1013660472;3;
2991093;1015540001;1;1
2991095;1014441632;1;1
2991104;1014440075;1;1
2991107;1011233530;1;1
2991129;1010005888;1;1
2991145;1010017274;1;1
2991146;1010056219;1;1
2991149;1010072466;1;1
2991150;1010057758;1;1
2991153;1006150061;1;1
2991158;1010063198;1;1
2991159;1010020004;1;1
2991162;1010020806;1;1
2991163;1010038804;1;1
2991172;1014710005;1;1
2991180;1010037583;1;1
2991182;1014710101;1;1
2991184;1013274;1;1
2991217;1007716;1;1
2991238;1009901;1;1
2991243;1009924;1;1
2991244;1009965;1;1
2991252;1010008;1;1
2991267;1010014045;2;1
2991273;1010177;1;1
2991274;1010720015;1;1
2991277;1010815;1;1
2991278;1010815;2;
2991279;1010815;3;
2991284;1011230474;1;1
2991285;1011230659;1;1
2991287;1011231615;1;1
2991295;1011238166;1;1
2991301;1011290002;1;1
2991306;1011520016;1;1
2991310;1011520046;1;1
2991312;1011520048;1;1
2991315;1011520065;1;1
2991323;1011770220;1;1
2991340;1014441597;1;1
2991343;1014441647;1;1
2991354;1014490048;1;1
2991368;1011520080;3;1
2991397;1014724;2;
2991398;1014724;3;
2991399;1014724;4;
2991400;1014724;5;
2991401;1014724;6;
2991402;1014724;7;
2991403;1014724;8;
2991404;1014724;9;
2991405;1014724;10;
2991406;1014724;11;
2991601;1013690128;3;
2991606;1013690128;2;
2991616;1013690128;4;
2991623;1013690128;1;1
2991648;1013660535;4;
2991649;1013660535;2;1
2991650;1013660535;3;
2991733;1013660472;2;1
2991739;1013660472;5;
2991813;1015540001;2;
2991814;1015540001;3;
2991815;1015540001;4;
2991816;1015540001;5;
2991817;1015540001;6;
2991818;1015540001;7;
2991820;1008806;3;1
2991821;1008806;4;
2991823;1008806;6;
2991824;1014441632;2;
2991825;1014441632;3;
2991826;1014441632;4;
2991827;1014441632;5;
2991884;1014440075;2;
2991885;1014440075;3;
2991886;1014440075;4;
2991887;1014440075;5;
2991888;1014440075;6;
2991926;1011233530;2;
2991927;1011233530;3;
2991928;1011233530;4;
2991929;1011233530;5;
2991930;1011233530;6;
2991931;1011233530;7;
2991957;1014440218;2;1
2991971;1010096550;2;1
2991996;1014441509;2;1
2992010;1014440190;1;1
2992017;1014440255;1;1
2992055;1010005888;2;
2992068;1011770005;2;1
2992078;1010000105;4;1
2992080;1010001508;1;1
2992101;1010017274;2;
2992102;1010017274;3;
2992103;1010017274;4;
2992104;1010017274;5;
2992105;1010017274;6;
2992106;1010017274;7;
2992107;1010017274;8;
2992108;1010056219;2;
2992109;1010056219;3;
2992110;1010056219;4;
2992111;1010056219;5;
2992112;1010056219;6;
2992127;1010072466;2;
2992128;1010072466;3;
2992129;1010072466;4;
2992130;1010072466;5;
2992131;1010072466;6;
2992132;1010057758;2;
2992133;1010057758;3;
2992134;1010057758;4;
2992135;1010057758;5;
2992136;1010057758;6;
2992142;1010096644;3;1
2992143;1006150061;2;
2992144;1006150061;3;
2992145;1006150061;4;
2992146;1006150061;5;
2992147;1006150061;6;
2992162;1011510004;5;1
2992175;1010063198;2;
2992176;1010063198;3;
2992177;1010063198;4;
2992178;1010063198;5;
2992179;1010020004;2;
2992180;1010020004;3;
2992183;1010057819;2;1
2992190;1010039600;3;1
2992191;1010020806;2;
2992192;1010020806;3;
2992193;1010020806;4;
2992194;1010020806;5;
2992195;1010020806;6;
2992196;1010038804;2;
2992197;1010038804;3;
2992198;1010038804;4;
2992199;1010038804;5;
2992213;1014710681;3;1
2992220;1010041207;3;1
2992229;1014710005;2;
2992230;1014710005;3;
2992231;1014710005;4;
2992262;1010093650;2;1
2992268;1010032465;1;1
2992282;1010037583;2;
2992283;1010037583;3;
2992284;1010037583;4;
2992285;1010037583;5;
2992286;1010037583;6;
2992289;1014710101;2;
2992295;1013274;2;
2992296;1013274;3;
2992297;1013274;4;
2992327;1015711631;1;1
2992329;1051291;1;1
2992331;1030030043;1;1
2992333;1015710301;1;1
2992335;1043862264;1;1
2992336;1043862264;2;
2992337;1043862264;3;
2992339;1016090029;1;1
2992341;1053882;1;1
2992342;1056338;1;1
2992344;1056340;1;1
2992356;1028780012;1;1
2992364;1023350546;1;1
2992366;1053521;1;1
2992371;1043860264;1;1
2992376;1016015407;2;
2992379;1038818;1;1
2992384;1029090729;1;1
2992387;1029090717;1;1
2992388;1034410098;1;1
2992399;1017800054;1;1
2992404;1044900029;1;1
2992409;1050197;1;1
2992415;1052939;1;1
2992427;1034881;1;1
2992437;1056121;1;1
2992438;1019360;1;1
2992440;1059815;1;1
2992459;1015710487;1;1
2992483;1016090043;1;1
2992484;1016090043;2;
2992495;1016603276;1;1
2992499;1016778;1;1
2992505;1017800002;1;1
2992506;1017800002;2;
2992507;1017800023;1;1
2992517;1018740466;1;1
2992518;1018740470;1;1
2992525;1018747195;1;1
2992526;1018747200;1;1
2992534;1019040050;1;1
2992536;1019040062;1;1
2992541;1019040322;1;1
2992542;1019040436;1;1
2992545;1019090009;1;1
2992546;1019090012;1;1
2992548;1019450;1;1
2992557;1021040849;1;1
2992559;1022210292;1;1
2992561;1022210300;1;1
2992574;1025815668;1;1
2992576;1025890005;1;1
2992595;1028956;1;1
2992614;1029703;1;1
2992615;1029706;1;1
2992617;1030091652;1;1
2992618;1030091652;2;
2992630;1030784;2;
2992637;1032360251;1;1
2992642;1033040518;1;1
2992645;1033047125;2;1
2992647;1033047188;1;1
2992654;1033852;1;1
2992655;1034191;1;1
2992656;1034194;1;1
2992679;1036402;1;1
2992681;1036793;1;1
2992683;1036872;1;1
2992684;1036933340;1;1
2992687;1037630932;1;1
2992688;1037630945;1;1
2992689;1037631034;1;1
2992691;1038720008;1;1
2992692;1038720008;2;
2992693;1038720008;3;
2992694;1038720008;4;
2992698;1038900014;1;1
2992706;1039910004;1;1
2992711;1040630029;1;1
2992712;1040630029;2;
2992713;1040630029;3;
2992714;1040630029;4;
2992715;1040630029;5;
2992716;1040630029;6;
2992740;1042415994;1;1
2992741;1042418426;1;1
2992747;1042418676;1;1
2992752;1042432065;1;1
2992759;1042415032;1;1
2992763;1042415356;1;1
2992764;1042415357;1;1
2992765;1042415379;1;1
2992769;1042416020;1;1
2992774;1042780010;1;1
2992775;1042780070;1;1
2992778;1043277;1;1
2992790;1045442;1;1
2992799;1047961180;1;1
2992804;1048808;1;1
2992805;1049849;1;1
2992806;1050097;1;1
2992815;1052954;1;1
2992816;1052954;2;
2992822;1053949;1;1
2992839;1056042;2;1
2992840;1056042;3;
2992845;1057591;1;1
2992849;1059646;1;1
2992850;1060083;1;1
2992852;1061360;1;1
2992853;1062038;1;1
2992854;1062213;1;1
2992869;1063888;1;1
2992887;1015711631;2;
2992888;1015711631;3;
2992889;1015711631;4;
2992890;1015711631;5;
2992891;1015711631;6;
2992892;1015711631;7;
2992899;1015710820;1;1
2992908;1051291;2;
2992909;1051291;3;
2992911;1030030040;3;1
2992913;1030030043;2;
2992914;1030030043;3;
2992938;1015710301;2;
2992939;1015710301;3;
2992941;1015710700;1;1
2992959;1043862264;4;
2992960;1043862264;5;
2992961;1043862264;6;
2992962;1043862264;7;
2992963;1043862264;8;
2992964;1043862264;9;
2992965;1043862264;10;
2992966;1043862264;11;
2992967;1043862264;12;
2992969;1055428;3;1
2992971;1016090029;2;
2992972;1016090029;3;
2992973;1016090029;4;
2992975;1016009815;3;1
2992977;1053882;2;
2992978;1053882;3;
2992979;1056338;2;
2992980;1056338;3;
2992983;1056340;2;
2992984;1056340;3;
2993002;1059808;5;1
2993014;1043890004;9;1
2993033;1028780012;2;
2993034;1028780012;3;
2993039;1019197;4;1
2993113;1023350546;2;
2993114;1023350546;3;
2993116;1053419;3;1
2993117;1053521;2;
2993118;1053521;3;
2993119;1053521;4;
2993144;1043860264;2;
2993145;1043860264;3;
2993146;1043860264;4;
2993147;1043860264;5;
2993148;1043860264;6;
2993149;1043860264;7;
2993150;1043860264;8;
2993156;1032360350;1;1
2993162;1016015407;3;
2993165;1049968;3;1
2993166;1049968;4;
2993169;1015720206;2;
2993170;1015720206;3;1
2993172;1038818;2;
2993173;1038818;3;
2993181;1029090729;2;
2993182;1029090729;3;
2993183;1029090729;4;
2993184;1029090729;5;
2993187;1029090717;2;
2993188;1029090717;3;
2993189;1029090717;4;
2993190;1029090717;5;
2993191;1034410098;2;
2993194;1017800009;2;1
2993197;1017800009;3;
2993225;1017800054;2;
2993226;1017800054;3;
2993258;1044900029;2;
2993259;1044900029;3;
2993264;1017000100;2;1
2993267;1039910010;4;1
2993270;1029090748;6;
2993271;1029090748;7;
2993272;1029090748;8;
2993273;1029090748;9;
2993274;1050197;2;
2993275;1050197;3;
2993276;1050197;4;
2993311;1052939;2;
2993312;1052939;3;
2993313;1052939;4;
2993314;1052939;5;
2993315;1052939;6;
2993316;1052939;7;
2993317;1052939;8;
2993319;1033047091;3;1
2993494;1051370;4;1
2993496;1051373;3;
2993498;1034881;2;
2993499;1034881;3;
2993500;1034881;4;
2993501;1034881;5;
2993502;1034881;6;
2993509;1061392;3;1
2993522;1016731;4;
2993538;1056121;2;
2993539;1056121;3;
2993540;1056121;4;
2993541;1019360;2;
2993542;1019360;3;
2993551;1059815;2;
2993552;1059815;3;
2993674;1042415077;2;1
2993675;1042415077;3;
2993677;1042415077;4;
2993700;1042415096;8;1
2993717;1015710475;2;1
2993720;1063355;4;1
2993721;1066545;1;1
2993727;1026800064;2;1
2993734;1057636;2;1
2993736;1125861;1;
2993738;1103900034;1;1
2993744;1119550515;1;1
2993746;1119550605;2;1
2993748;1119550605;4;
2993749;1119550605;5;
2993751;1105981;1;1
2993752;1105989;1;1
2993753;1105989;2;
2993767;1101162;1;1
2993768;1125865;1;1
2993770;1122890031;1;1
2993774;1099271;1;1
2993800;1109794;1;1
2993803;1115422;1;1
2993807;1115313;1;
2993811;1117673;1;1
2993817;1106650517;1;1
2993819;1106650528;1;1
2993820;1120505;1;1
2993824;1121933;1;1
2993827;1122810799;1;1
2993832;1087559;1;1
2993833;1087644;1;1
2993837;1099771;1;1
2993850;1106195;1;1
2993851;1111728;1;1
2993852;1126250;1;1
2993857;1104141;1;1
2993859;1108713;1;1
2993867;1118599;1;1
2993868;1098477;1;1
2993869;1098477;2;
2993872;1122825210;1;1
2993877;1095188;1;1
2993878;1095188;2;
2993880;1123156;1;1
2993882;1125871;1;1
2993883;1095301;1;1
2993884;1125343;1;1
2993891;1108953;1;1
2993900;1087166;1;1
2993901;1078820;1;1
2993902;1078820;2;
2993904;1105046;1;1
2993905;1105046;2;
2993906;1099400;1;1
2993908;1115494;1;1
2993909;1117253;1;1
2993910;1151200025;1;1
2993912;1151200034;1;1
2993914;1132710001;1;1
2993917;1132710050;1;1
2993927;1132720228;1;1
2993930;1132720244;1;1
2993939;1127582;1;1
2993941;1127583;2;
2993943;1097844;1;1
2993945;1097839;1;1
2993946;1097840;1;1
2993947;1097840;2;
2993950;1097847;1;1
2993951;1097846;1;1
2993953;1105490002;1;1
2993958;1098401;1;1
2993966;1122811311;1;1
2993978;1124510686;1;1
2993980;1150550040;1;1
2993981;1150550040;2;
2993982;1150550040;3;
2993984;1113600150;1;1
2993993;1119743;1;1
2993994;1119743;2;
2993998;1125300;1;1
2993999;1125300;2;
2994000;1125300;3;
2994004;1125140;1;1
2994005;1125140;2;
2994011;1162440225;1;1
2994012;1162440160;1;1
2994031;1142614250;1;1
2994040;1158510083;1;1
2994044;1153460178;1;1
2994063;1107768;1;1
2994083;1111013;1;1
2994084;1111013;2;
2994085;1083093;1;1
2994087;1094408;1;1
2994089;1098635;1;1
2994091;1108919;1;1
2994093;1099767;1;1
2994094;1099773;1;1
2994099;1100286;1;1
2994100;1100286;2;
2994105;1099259;1;
2994115;1113640388;1;1
2994118;1113600146;1;1
2994128;1013660192;4;
2994129;1098632;1;1
2994135;1100210383;1;1
2994136;1098637;1;1
2994153;1098610;1;1
2994154;1098610;2;
2994156;1118889;1;1
2994157;1118889;2;
2994158;1118889;3;
2994159;1118889;4;
2994164;1100849;1;1
2994165;1100853;1;1
2994166;1100853;2;
2994169;1100864;1;1
2994170;1100864;2;
2994176;1100450;2;
2994177;1095615;1;1
2994182;1101791;1;1
2994186;1101788;1;1
2994188;1096565;1;1
2994191;1095524;1;1
2994192;1095524;2;
2994195;1101340001;1;1
2994200;1101892;1;1
2994204;1069256;1;1
2994205;1070046;1;1
2994207;1070353;2;
2994209;1073506;1;1
2994214;1073883;1;1
2994215;1073886;1;1
2994232;1075168;2;
2994233;1075168;3;
2994235;1075168;1;1
2994250;1078812;1;1
2994251;1078812;2;
2994254;1080059;1;1
2994261;1081179;1;1
2994262;1082516;1;1
2994269;1086729;1;1
2994273;1088304;4;
2994291;1095618;1;1
2994293;1095871;1;1
2994309;1097631;1;1
2994325;1098561;1;1
2994326;1098568;1;1
2994328;1098573;1;1
2994329;1098578;1;1
2994330;1098580;1;1
2994331;1098597;1;1
2994332;1098597;2;
2994337;1098618;1;1
2994341;1098815;1;1
2994342;1098889;1;1
2994343;1098891;1;1
2994368;1100100111;1;1
2994376;1100202;2;1
2994377;1100380;1;1
2994379;1100430;1;1
2994390;1100473;1;1
2994391;1100474;1;1
2994393;1100475;2;1
2994397;1100592;1;1
2994405;1100650438;1;1
2994419;1100790033;1;1
2994421;1100798;1;1
2994422;1100798;2;
2994423;1100798;3;
2994427;1100804;1;1
2994430;1101090001;1;1
2994447;1101910;1;1
2994448;1101910;2;
2994449;1101910;3;
2994450;1101910;4;
2994457;1102847;1;1
2994458;1102938;1;1
2994459;1102938;2;
2994475;1104043723;1;1
2994476;1104043723;2;
2994477;1104043723;3;
2994478;1104043723;4;
2994479;1104043723;5;
2994480;1104043723;6;
2994481;1104043723;7;
2994487;1104043739;1;1
2994488;1104043739;2;
2994489;1104043739;3;
2994490;1104043739;4;
2994491;1104043739;5;
2994492;1104043739;6;
2994493;1104043739;7;
2994494;1104049091;1;1
2994495;1104049221;1;1
2994497;1104049221;3;
2994499;1104049221;5;
2994500;1104049221;6;
2994501;1104049256;1;1
2994502;1104049256;2;
2994503;1104049256;3;
2994504;1104049256;4;
2994505;1104049256;5;
2994506;1104049256;6;
2994511;1104049828;2;
2994514;1104049829;1;1
2994515;1104049829;2;
2994516;1104049829;3;
2994517;1104049829;4;
2994518;1104049829;5;
2994519;1104049829;6;
2994520;1104049829;7;
2994528;1104827;1;1
2994531;1104854;1;1
2994537;1105081;1;1
2994549;1105998;1;1
2994566;1106063;1;1
2994567;1106063;2;
2994569;1106067;1;1
2994570;1106067;2;
2994577;1106859;1;1
2994578;1106945;1;1
2994580;1106948;2;
2994583;1107637;1;1
2994584;1107743;1;1
2994589;1108333;1;1
2994593;1108623;1;1
2994594;1108623;2;
2994598;1108805;1;1
2994601;1108888;1;1
2994609;1109579;1;1
2994610;1109582;1;1
2994611;1109583;1;1
2994613;1109586;1;1
2994618;1109598;1;1
2994619;1109666;1;1
2994621;1109905;1;1
2994622;1109905;2;
2994627;1110357;1;1
2994628;1110357;2;
2994634;1110374;1;1
2994639;1110389;2;1
2994642;1110392;2;
2994653;1110749;1;1
2994671;1111394;1;1
2994679;1112711;1;1
2994694;1113640100;1;1
2994700;1113640235;1;1
2994707;1113600011;1;1
2994716;1113623;1;1
2994717;1113623;2;
2994720;1114419;1;1
2994721;1114886;1;1
2994730;1115357;1;1
2994735;1115509;1;1
2994755;1116118;1;1
2994760;1116343;1;1
2994773;1117020;2;
2994774;1117020;3;1
2994776;1117021;1;1
2994777;1117021;2;
2994778;1117023;1;1
2994779;1117023;2;
2994780;1117023;3;
2994794;1117091;1;1
2994795;1117092;1;1
2994802;1117478;1;1
2994803;1117522;1;1
2994804;1117523;1;1
2994805;1117523;2;
2994806;1117523;3;
2994807;1117523;4;
2994808;1117525;1;1
2994809;1118310310;1;1
2994813;1118525;1;1
2994814;1118525;2;
2994815;1118582;1;1
2994816;1118582;2;
2994817;1118591;1;1
2994818;1118592;1;1
2994819;1118592;2;
2994820;1118592;3;
2994821;1118592;4;
2994823;1118879;1;1
2994827;1118882;4;1
2994828;1118882;5;
2994829;1119238;1;1
2994833;1119400041;1;1
2994847;1119650;1;1
2994848;1119650;2;
2994854;1119719;1;1
2994855;1119719;2;
2994856;1119719;3;
2994857;1119719;4;
2994858;1119719;5;
2994864;1120039;1;1
2994865;1120039;2;
2994866;1120039;3;
2994867;1120041;1;1
2994868;1120041;2;
2994869;1120041;3;
2994879;1120200078;1;1
2994882;1120200099;1;1
2994885;1120265;1;1
2994886;1120265;2;
2994888;1120450;2;1
2994893;1120662;1;1
2994898;1121577;1;1
2994899;1121577;2;
2994900;1121577;3;
2994902;1121578;2;1
2994922;1122717;2;
2994924;1122717;4;
2994925;1122719;1;1
2994926;1122719;2;
2994927;1122719;3;
2994928;1122719;4;
2994931;1122724;3;
2994932;1122724;4;
2994939;1122810635;1;1
2994949;1122813539;1;1
2994952;1122844;1;1
2994953;1122844;2;
2994954;1122844;3;
2994981;1123858;1;1
2994982;1124091;1;1
2994983;1124091;2;
2994989;1124154;1;1
2994997;1125143;1;1
2995031;1126539;1;1
2995032;1126539;2;
2995033;1126539;3;
2995036;1126726;1;1
2995043;1127441052;1;1
2995045;1127441054;1;1
2995059;1128902104;1;1
2995076;1130096;1;1
2995101;1133232;1;1
2995110;1134100009;1;1
2995117;1135210003;1;1
2995118;1135210004;1;1
2995120;1135210049;1;1
2995123;1135210079;1;1
2995147;1139010205;1;1
2995148;1139010210;1;1
2995151;1142239;1;1
2995155;1146180070;1;1
2995156;1146180096;1;1
2995160;1148010042;1;1
2995162;1148010070;1;1
2995173;1153490002;1;1
2995174;1153490002;2;
2995175;1158510010;1;1
2995179;1158510041;1;1
2995187;1159211260;1;1
2995192;1162440003;4;
2995196;1162440004;3;
2995197;1162440005;1;1
2995198;1162440005;2;
2995199;1162440005;3;
2995200;1162440005;4;
2995205;1162440007;1;1
2995206;1162440007;2;
2995207;1162440007;3;
2995208;1162440007;4;
2995219;1125861;5;
2995221;1125861;7;
2995227;1125861;13;
2995231;1125861;17;
2995232;1125861;18;
2995233;1125861;19;
2995234;1125861;20;
2995235;1125861;21;
2995237;1125861;23;
2995240;1125861;26;
2995249;1103900034;2;
2995250;1103900034;3;
2995251;1103900034;4;
2995252;1103900034;5;
2995253;1103900034;6;
2995256;1079404;4;1
2995271;1103011919;2;1
2995286;1103011615;1;1
2995292;1119550100;4;1
2995302;1119550515;2;
2995303;1119550515;3;
2995304;1119550515;4;
2995305;1119550515;5;
2995306;1119550515;6;
2995307;1119550515;7;
2995308;1119550515;8;
2995309;1119550515;9;
2995310;1119550515;10;
2995311;1119550515;11;
2995312;1119550515;12;
2995313;1119550515;13;
2995314;1119550515;14;
2995315;1119550515;15;
2995316;1119550515;16;
2995317;1119550515;17;
2995318;1119550515;18;
2995319;1119550515;19;
2995327;1119550605;6;
2995335;1119550605;3;
2995337;1119550605;7;
2995340;1105981;2;
2995341;1105981;3;
2995342;1105981;4;
2995343;1105981;5;
2995344;1105981;6;
2995345;1105981;7;
2995346;1105981;8;
2995347;1105981;9;
2995348;1105981;10;
2995349;1105981;11;
2995350;1105981;12;
2995351;1105989;3;
2995352;1105989;4;
2995353;1105989;5;
2995354;1105989;6;
2995355;1105989;7;
2995356;1105989;8;
2995357;1105989;9;
2995358;1105989;10;
2995359;1105989;11;
2995360;1105989;12;
2995381;1122967;3;1
2995388;1133731;1;
2995390;1101162;2;
2995391;1101162;3;
2995392;1101162;4;
2995393;1101162;5;
2995394;1125865;2;
2995395;1125865;3;
2995396;1125865;4;
2995400;1122890031;2;
2995401;1122890031;3;
2995402;1122890031;4;
2995403;1122890031;5;
2995404;1122890031;6;
2995405;1122890031;7;
2995426;1099271;2;
2995470;1100650054;4;1
2995516;1109794;2;
2995517;1109794;3;
2995518;1109794;4;
2995519;1109794;5;
2995525;1115417;3;
2995526;1115422;2;
2995527;1115422;3;
2995528;1115422;4;
2995532;1119510;2;1
2995544;1115313;2;1
2995557;1115313;3;
2995559;1115313;4;
2995604;1117673;2;
2995605;1117673;3;
2995606;1117673;4;
2995608;1117676;3;1
2995651;1106650517;2;
2995652;1106650517;3;
2995653;1106650517;4;
2995654;1106650517;5;
2995655;1106650517;6;
2995685;1106650528;2;
2995686;1106650528;3;
2995687;1106650528;4;
2995688;1106650528;5;
2995689;1106650528;6;
2995690;1106650528;7;
2995691;1120505;2;
2995692;1120505;3;
2995693;1120505;4;
2995696;1114690;4;1
2995699;1106597;3;1
2995702;1121933;2;
2995703;1121933;3;
2995704;1121933;4;
2995708;1122811519;3;1
2995709;1122810799;2;
2995710;1122810799;3;
2995711;1122810799;4;
2995712;1122810799;5;
2995713;1122810799;6;
2995715;1122810405;2;1
2995722;1087559;2;
2995723;1087559;3;
2995724;1087559;4;
2995725;1087644;2;
2995726;1087644;3;
2995735;1099771;2;
2995736;1099771;3;
2995737;1099771;4;
2995738;1099771;5;
2995742;1098884;1;1
2995744;1128705;3;
2995745;1121614;3;1
2995749;1121614;7;
2995751;1121614;9;
2995758;1128707;3;
2995759;1133638;2;1
2995775;1143160036;3;1
2995776;1106128;2;1
2995779;1106128;5;
2995781;1106128;7;
2995782;1106128;8;
2995785;1106148;3;1
2995786;1106195;2;
2995787;1106195;3;
2995788;1106195;4;
2995789;1111728;2;
2995790;1111728;3;
2995791;1111728;4;
2995792;1126250;2;
2995793;1126250;3;
2995794;1126250;4;
2995796;1100790030;3;1
2995803;1127441062;1;1
2995809;1127441066;1;1
2995815;1104141;2;
2995816;1104141;3;
2995820;1108713;2;
2995821;1108713;3;
2995822;1108713;4;
2995826;1108718;3;1
2995833;1162440228;3;1
2995836;1162440026;4;1
2995841;1125690013;4;1
2995847;1098477;3;
2995848;1098477;4;
2995849;1098477;5;
2995850;1098477;6;
2995851;1098477;7;
2995855;1104199;2;
2995858;1122825210;2;
2995859;1122825210;3;
2995860;1122825210;4;
2995866;1107867;1;1
2995872;1095188;3;
2995873;1095188;4;
2995877;1123156;2;
2995878;1123156;3;
2995879;1125868;2;1
2995882;1125871;2;
2995883;1125871;3;
2995884;1125871;4;
2995885;1095301;2;
2995886;1095301;3;
2995887;1095301;4;
2995888;1125343;2;
2995889;1125343;3;
2995901;1108936;3;1
2995902;1108953;2;
2995903;1108953;3;
2995904;1108953;4;
2995905;1108953;5;
2995906;1108953;6;
2995907;1108953;7;
2995916;1101206;5;1
2995932;1087166;2;
2995933;1078820;3;
2995934;1078820;4;
2995938;1099400;2;
2995941;1117253;2;
2995942;1117253;3;
2995943;1117253;4;
2995944;1151200025;2;
2995945;1151200025;3;
2995946;1151200025;4;
2995948;1151200029;1;1
2995950;1151200034;2;
2995952;1132710001;2;
